time_us,state,temperature_chip_celsius,deployment_percent,pressure_mb,altitude,altitude_filt,velocity_filt,temperature_alt_celsius,mid_imu_ax,mid_imu_ay,mid_imu_az,mid_imu_gx,mid_imu_gy,mid_imu_gz,mag_x,mag_y,mag_z,high_g_x,high_g_y,high_g_z,drag_force,apogee_prediction,desired_drag_force
3864162636,RECOVERY,24.33,0,916.77,836.00,-4.51,-0.79,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2496,6061,1778,0.73,-0.63,-0.29,126.51,-4.52,-20551.16,
3864172636,RECOVERY,24.33,0,916.57,837.80,-4.47,-0.76,27.82,0.76,0.65,-0.06,319.51,319.51,319.51,-2496,6061,1778,0.78,-0.63,-0.24,126.44,-4.49,-20550.29,
3864182636,RECOVERY,24.33,0,916.37,839.60,-4.47,-0.76,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2496,6061,1778,0.88,-0.54,-0.20,126.44,-4.49,-20550.29,
3864152636,RECOVERY,24.33,0,916.57,837.80,-4.51,-0.79,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2496,6061,1778,0.83,-0.73,-0.05,126.51,-4.52,-20551.16,
3864202636,RECOVERY,23.86,0,916.57,837.80,-4.50,-0.78,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2496,6061,1778,0.68,-0.54,-0.24,126.37,-4.45,-20548.96,
3864212636,RECOVERY,24.33,0,916.57,837.80,-4.46,-0.74,27.82,0.76,0.65,-0.06,319.63,319.51,319.51,-2496,6061,1778,0.83,-0.63,-0.44,126.41,-4.47,-20549.85,
3864222636,RECOVERY,24.33,0,916.80,835.70,-4.46,-0.74,27.83,0.76,0.65,-0.06,319.51,319.63,319.63,-2496,6061,1778,0.83,-0.68,-0.34,126.41,-4.47,-20549.85,
3864192636,RECOVERY,23.86,0,916.37,839.60,-4.50,-0.78,27.82,0.76,0.65,-0.06,319.63,319.51,319.51,-2496,6061,1778,0.73,-0.68,-0.39,126.37,-4.45,-20548.96,
3864242636,RECOVERY,24.33,0,916.77,836.00,-4.42,-0.70,27.82,0.76,0.65,-0.06,319.76,319.51,319.63,-2496,6061,1778,0.73,-0.63,-0.39,126.34,-4.44,-20548.52,
3864252636,RECOVERY,24.33,0,916.57,837.80,-4.32,-0.61,27.82,0.76,0.65,-0.06,319.63,319.63,319.51,-2496,6061,1778,0.83,-0.68,-0.20,126.27,-4.40,-20547.64,
3864262636,RECOVERY,24.33,0,916.60,837.50,-4.32,-0.61,27.83,0.76,0.65,-0.06,319.63,319.63,319.51,-2496,6061,1778,0.78,-0.59,-0.29,126.27,-4.40,-20547.64,
3864232636,RECOVERY,24.33,0,916.57,837.80,-4.42,-0.70,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2496,6061,1778,0.73,-0.63,-0.15,126.34,-4.44,-20548.52,
3864282636,RECOVERY,23.86,0,916.57,837.80,-4.35,-0.63,27.82,0.76,0.65,-0.06,319.76,319.51,319.63,-2496,6061,1778,0.78,-0.73,-0.34,126.10,-4.31,-20544.55,
3864292636,RECOVERY,24.33,0,916.57,837.80,-4.44,-0.72,27.82,0.76,0.65,-0.06,319.51,319.51,319.63,-2496,6061,1778,0.88,-0.73,-0.20,126.15,-4.33,-20545.44,
3864302636,RECOVERY,24.33,0,916.54,838.10,-4.44,-0.72,27.80,0.76,0.65,-0.06,319.51,319.63,319.63,-2496,6061,1778,0.73,-0.68,-0.29,126.15,-4.33,-20545.44,
3864272636,RECOVERY,24.33,0,916.41,839.20,-4.35,-0.63,27.83,0.76,0.65,-0.06,319.63,319.51,319.51,-2496,6061,1778,0.83,-0.78,-0.29,126.10,-4.31,-20544.55,
3864322636,RECOVERY,23.86,0,916.54,838.10,-4.47,-0.74,27.80,0.76,0.65,-0.06,319.51,319.51,319.63,-2496,6061,1778,0.78,-0.63,-0.24,126.29,-4.42,-20548.08,
3864332636,RECOVERY,23.86,0,916.57,837.80,-4.43,-0.70,27.82,0.76,0.65,-0.06,319.63,319.63,319.51,-2496,6061,1778,0.78,-0.68,-0.44,126.33,-4.44,-20548.96,
3864342636,RECOVERY,24.33,0,916.57,837.80,-4.43,-0.70,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2496,6061,1778,0.88,-0.63,-0.20,126.33,-4.44,-20548.96,
3864312636,RECOVERY,23.86,0,916.77,836.00,-4.47,-0.74,27.82,0.76,0.65,-0.06,319.63,319.63,319.51,-2496,6061,1778,0.78,-0.63,-0.10,126.29,-4.42,-20548.08,
3864362636,RECOVERY,24.33,0,916.57,837.80,-4.39,-0.66,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2496,6061,1778,0.73,-0.54,-0.15,126.27,-4.41,-20547.64,
3864372636,RECOVERY,24.33,0,916.60,837.50,-4.35,-0.63,27.83,0.76,0.65,-0.06,319.51,319.51,319.63,-2496,6061,1778,0.83,-0.68,-0.15,126.20,-4.37,-20546.77,
3864382636,RECOVERY,24.33,0,916.77,836.00,-4.35,-0.63,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2496,6061,1778,0.73,-0.59,-0.44,126.20,-4.37,-20546.77,
3864352636,RECOVERY,24.33,0,916.57,837.80,-4.39,-0.66,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2496,6061,1778,0.73,-0.68,-0.24,126.27,-4.41,-20547.64,
3864402636,RECOVERY,24.33,0,916.80,835.70,-4.25,-0.54,27.83,0.76,0.65,-0.06,319.63,319.51,319.51,-2496,6061,1778,0.83,-0.63,-0.54,126.14,-4.34,-20545.44,
3864412636,RECOVERY,23.86,0,916.57,837.80,-4.22,-0.51,27.82,0.76,0.65,-0.06,319.39,319.63,319.63,-2496,6061,1778,0.68,-0.63,-0.24,125.97,-4.24,-20542.79,
3864422636,RECOVERY,24.33,0,916.37,839.60,-4.22,-0.51,27.82,0.76,0.65,-0.06,319.51,319.51,319.51,-2496,6061,1778,0.83,-0.73,-0.29,125.97,-4.24,-20542.79,
3864392636,RECOVERY,24.33,0,916.57,837.80,-4.25,-0.54,27.82,0.76,0.65,-0.06,319.63,319.63,319.51,-2496,6061,1778,0.73,-0.63,-0.39,126.14,-4.34,-20545.44,
3864442636,RECOVERY,23.86,0,916.57,837.80,-4.12,-0.42,27.82,0.76,0.65,-0.06,319.51,319.51,319.51,-2496,6061,1778,0.63,-0.54,-0.20,125.92,-4.21,-20541.47,
3864452636,RECOVERY,23.86,0,916.96,834.30,-4.15,-0.45,27.82,0.76,0.65,-0.06,319.63,319.76,319.63,-2496,6061,1778,0.78,-0.68,-0.34,125.76,-4.11,-20538.82,
3864462636,RECOVERY,24.33,0,916.57,837.80,-4.15,-0.45,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2496,6061,1778,0.78,-0.68,-0.49,125.76,-4.11,-20538.82,
3864432636,RECOVERY,24.33,0,916.57,837.80,-4.12,-0.42,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2496,6061,1778,0.83,-0.68,-0.20,125.92,-4.21,-20541.47,
3864482636,RECOVERY,24.33,0,916.57,837.80,-4.12,-0.43,27.82,0.76,0.65,-0.06,319.63,319.63,319.63,-2496,6061,1778,0.88,-0.73,-0.34,125.82,-4.14,-20539.70,
3864492636,RECOVERY,24.33,0,916.57,837.80,-4.10,-0.41,27.82,0.76,0.65,-0.05,319.51,319.51,319.51,-2496,6061,1778,0.63,-0.44,-0.24,125.77,-4.11,-20538.82,
3864502636,RECOVERY,23.86,0,916.60,837.50,-4.10,-0.41,27.83,0.76,0.65,-0.06,319.76,319.51,319.51,-2496,6061,1778,0.83,-0.63,-0.34,125.77,-4.11,-20538.82,
3864472636,RECOVERY,24.33,0,916.57,837.80,-4.12,-0.43,27.82,0.76,0.65,-0.06,319.63,319.63,319.63,-2496,6061,1778,0.78,-0.73,-0.49,125.82,-4.14,-20539.70,
3864522636,RECOVERY,24.33,0,916.77,836.00,-4.13,-0.45,27.82,0.76,0.65,-0.06,319.51,319.51,319.51,-2496,6061,1778,0.83,-0.59,-0.34,125.74,-4.09,-20538.39,
3864532636,RECOVERY,24.33,0,916.41,839.20,-4.11,-0.43,27.83,0.76,0.65,-0.06,319.39,319.63,319.63,-2496,6061,1778,0.78,-0.68,-0.24,125.80,-4.12,-20539.26,
3864542636,RECOVERY,24.33,0,916.77,836.00,-4.11,-0.43,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2496,6061,1778,0.83,-0.73,-0.24,125.80,-4.12,-20539.26,
3864512636,RECOVERY,24.33,0,916.77,836.00,-4.13,-0.45,27.82,0.76,0.65,-0.06,319.76,319.63,319.76,-2496,6061,1778,0.83,-0.78,-0.20,125.74,-4.09,-20538.39,
3864562636,RECOVERY,24.33,0,916.57,837.80,-4.20,-0.52,27.82,0.76,0.65,-0.06,319.51,319.51,319.51,-2497,6063,1779,0.88,-0.68,-0.29,125.78,-4.10,-20538.39,
3864572636,RECOVERY,24.33,0,916.57,837.80,-4.30,-0.60,27.82,0.76,0.65,-0.06,319.63,319.51,319.51,-2497,6063,1779,0.73,-0.54,-0.29,125.94,-4.19,-20541.47,
3864582636,RECOVERY,24.33,0,916.77,836.00,-4.30,-0.60,27.82,0.76,0.65,-0.06,319.39,319.51,319.51,-2497,6063,1779,0.78,-0.63,-0.29,125.94,-4.19,-20541.47,
3864552636,RECOVERY,23.86,0,916.41,839.20,-4.20,-0.52,27.83,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.83,-0.68,-0.29,125.78,-4.10,-20538.39,
3864602636,RECOVERY,24.33,0,916.57,837.80,-4.26,-0.57,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.78,-0.63,-0.34,126.09,-4.28,-20544.11,
3864612636,RECOVERY,24.33,0,916.57,837.80,-4.23,-0.54,27.82,0.76,0.65,-0.06,319.39,319.63,319.51,-2497,6063,1779,0.78,-0.68,-0.15,126.04,-4.25,-20542.79,
3864622636,RECOVERY,24.33,0,916.57,837.80,-4.23,-0.54,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.83,-0.59,-0.29,126.04,-4.25,-20542.79,
3864592636,RECOVERY,24.33,0,916.77,836.00,-4.26,-0.57,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.78,-0.59,-0.24,126.09,-4.28,-20544.11,
3864642636,RECOVERY,23.86,0,916.80,835.70,-4.13,-0.45,27.83,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.78,-0.59,-0.15,125.98,-4.22,-20541.92,
3864652636,RECOVERY,24.33,0,916.80,835.70,-4.10,-0.43,27.83,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.93,-0.73,-0.24,125.82,-4.12,-20539.26,
3864662636,RECOVERY,23.86,0,916.57,837.80,-4.10,-0.43,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.78,-0.63,-0.15,125.82,-4.12,-20539.26,
3864632636,RECOVERY,24.33,0,916.60,837.50,-4.13,-0.45,27.83,0.76,0.65,-0.06,319.51,319.76,319.63,-2497,6063,1779,0.73,-0.63,-0.20,125.98,-4.22,-20541.92,
3864682636,RECOVERY,23.86,0,916.57,837.80,-4.13,-0.46,27.82,0.76,0.65,-0.06,319.76,319.51,319.63,-2497,6063,1779,0.78,-0.54,-0.44,125.77,-4.09,-20538.39,
3864692636,RECOVERY,24.33,0,916.57,837.80,-4.16,-0.50,27.82,0.76,0.65,-0.06,319.63,319.63,319.63,-2497,6063,1779,0.83,-0.68,-0.39,125.84,-4.12,-20539.26,
3864702636,RECOVERY,24.33,0,916.57,837.80,-4.16,-0.50,27.82,0.76,0.65,-0.06,319.63,319.63,319.39,-2497,6063,1779,0.78,-0.54,-0.29,125.84,-4.12,-20539.26,
3864672636,RECOVERY,23.86,0,916.77,836.00,-4.13,-0.46,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.73,-0.54,-0.15,125.77,-4.09,-20538.39,
3864722636,RECOVERY,24.33,0,916.60,837.50,-4.13,-0.47,27.83,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.68,-0.59,-0.44,125.90,-4.15,-20540.15,
3864732636,RECOVERY,24.33,0,916.57,837.80,-4.10,-0.44,27.82,0.76,0.65,-0.06,319.51,319.51,319.51,-2497,6063,1779,0.83,-0.63,-0.39,125.85,-4.12,-20539.26,
3864742636,RECOVERY,24.33,0,916.60,837.50,-4.10,-0.44,27.83,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.73,-0.63,-0.39,125.85,-4.12,-20539.26,
3864712636,RECOVERY,24.33,0,916.77,836.00,-4.13,-0.47,27.82,0.76,0.65,-0.06,319.63,319.39,319.63,-2497,6063,1779,0.83,-0.68,-0.20,125.90,-4.15,-20540.15,
3864762636,RECOVERY,24.33,0,916.60,837.50,-4.08,-0.43,27.83,0.76,0.65,-0.06,319.63,319.63,319.51,-2497,6063,1779,0.78,-0.63,-0.29,125.80,-4.09,-20538.39,
3864772636,RECOVERY,23.86,0,916.60,837.50,-4.05,-0.40,27.83,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.78,-0.54,-0.20,125.77,-4.07,-20537.51,
3864782636,RECOVERY,23.86,0,916.57,837.80,-4.05,-0.40,27.82,0.76,0.65,-0.06,319.76,319.63,319.63,-2497,6063,1779,0.88,-0.73,-0.20,125.77,-4.07,-20537.51,
3864752636,RECOVERY,24.33,0,916.77,836.00,-4.08,-0.43,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.73,-0.68,-0.29,125.80,-4.09,-20538.39,
3864802636,RECOVERY,23.86,0,916.60,837.50,-4.10,-0.45,27.83,0.76,0.65,-0.06,319.51,319.63,319.76,-2497,6063,1779,0.78,-0.59,-0.44,125.73,-4.04,-20536.62,
3864812636,RECOVERY,23.86,0,916.57,837.80,-4.13,-0.48,27.82,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.68,-0.59,-0.15,125.81,-4.09,-20537.95,
3864822636,RECOVERY,23.86,0,916.57,837.80,-4.13,-0.48,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.83,-0.59,-0.39,125.81,-4.09,-20537.95,
3864792636,RECOVERY,24.33,0,916.37,839.60,-4.10,-0.45,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.78,-0.54,-0.29,125.73,-4.04,-20536.62,
3864842636,RECOVERY,24.33,0,916.60,837.50,-4.03,-0.40,27.83,0.76,0.65,-0.06,319.88,319.63,319.63,-2497,6063,1779,0.83,-0.59,-0.34,125.87,-4.12,-20539.26,
3864852636,RECOVERY,24.33,0,916.77,836.00,-4.01,-0.38,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.73,-0.49,-0.34,125.72,-4.03,-20536.18,
3864862636,RECOVERY,24.33,0,916.41,839.20,-4.01,-0.38,27.83,0.76,0.65,-0.06,319.63,319.63,319.51,-2497,6063,1779,0.98,-0.83,-0.49,125.72,-4.03,-20536.18,
3864832636,RECOVERY,24.33,0,916.57,837.80,-4.03,-0.40,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.73,-0.54,-0.29,125.87,-4.12,-20539.26,
3864882636,RECOVERY,24.33,0,916.80,835.70,-3.99,-0.36,27.83,0.76,0.65,-0.06,319.39,319.63,319.63,-2497,6063,1779,0.83,-0.63,-0.15,125.68,-4.00,-20535.29,
3864892636,RECOVERY,23.86,0,916.80,835.70,-3.91,-0.30,27.83,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.83,-0.59,-0.29,125.66,-3.98,-20534.85,
3864902636,RECOVERY,23.86,0,916.57,837.80,-3.91,-0.30,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.73,-0.59,-0.24,125.66,-3.98,-20534.85,
3864872636,RECOVERY,24.33,0,916.57,837.80,-3.99,-0.36,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.73,-0.59,-0.39,125.68,-4.00,-20535.29,
3864922636,RECOVERY,23.86,0,916.57,837.80,-3.95,-0.34,27.82,0.76,0.65,-0.06,319.63,319.63,319.76,-2497,6063,1779,0.83,-0.54,-0.29,125.54,-3.91,-20532.65,
3864932636,RECOVERY,24.33,0,916.60,837.50,-3.92,-0.32,27.83,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.78,-0.83,-0.15,125.61,-3.94,-20533.98,
3864942636,RECOVERY,23.86,0,916.77,836.00,-3.92,-0.32,27.82,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.78,-0.59,-0.20,125.61,-3.94,-20533.98,
3864912636,RECOVERY,24.33,0,916.37,839.60,-3.95,-0.34,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.83,-0.78,-0.29,125.54,-3.91,-20532.65,
3864962636,RECOVERY,23.86,0,916.80,835.70,-3.97,-0.37,27.83,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.63,-0.59,-0.24,125.57,-3.92,-20533.10,
3864972636,RECOVERY,23.86,0,916.57,837.80,-4.00,-0.40,27.82,0.76,0.65,-0.06,319.63,319.63,319.51,-2497,6063,1779,0.88,-0.63,-0.34,125.66,-3.96,-20534.41,
3864982636,RECOVERY,24.33,0,916.77,836.00,-4.00,-0.40,27.82,0.76,0.65,-0.06,319.63,319.63,319.51,-2497,6063,1779,0.78,-0.63,-0.34,125.66,-3.96,-20534.41,
3864952636,RECOVERY,24.33,0,916.41,839.20,-3.97,-0.37,27.83,0.76,0.65,-0.06,319.51,319.51,319.51,-2497,6063,1779,0.93,-0.63,-0.44,125.57,-3.92,-20533.10,
3865002636,RECOVERY,24.33,0,916.41,839.20,-4.05,-0.45,27.83,0.76,0.65,-0.06,319.63,319.51,319.51,-2497,6063,1779,0.78,-0.63,-0.20,125.73,-4.00,-20535.29,
3865012636,RECOVERY,24.33,0,916.99,834.00,-4.02,-0.43,27.83,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.88,-0.59,-0.29,125.82,-4.04,-20537.06,
3865022636,RECOVERY,24.33,0,916.57,837.80,-4.02,-0.43,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.78,-0.54,-0.29,125.82,-4.04,-20537.06,
3864992636,RECOVERY,24.33,0,916.60,837.50,-4.05,-0.45,27.83,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.78,-0.59,-0.29,125.73,-4.00,-20535.29,
3865042636,RECOVERY,24.33,0,916.60,837.50,-4.01,-0.42,27.83,0.76,0.65,-0.06,319.51,319.51,319.51,-2497,6063,1779,0.68,-0.49,-0.44,125.77,-4.02,-20536.18,
3865052636,RECOVERY,24.33,0,916.57,837.80,-3.93,-0.35,27.82,0.76,0.65,-0.06,319.63,319.63,319.51,-2497,6063,1779,0.88,-0.63,-0.10,125.75,-4.00,-20535.74,
3865062636,RECOVERY,24.33,0,916.57,837.80,-3.93,-0.35,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.78,-0.63,-0.39,125.75,-4.00,-20535.74,
3865032636,RECOVERY,24.33,0,916.60,837.50,-4.01,-0.42,27.83,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.83,-0.68,-0.10,125.77,-4.02,-20536.18,
3865082636,RECOVERY,24.33,0,916.41,839.20,-3.98,-0.40,27.83,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.68,-0.59,-0.44,125.63,-3.92,-20533.10,
3865092636,RECOVERY,24.33,0,916.60,837.50,-4.02,-0.44,27.83,0.76,0.65,-0.06,319.63,319.63,319.63,-2497,6063,1779,0.73,-0.49,-0.34,125.72,-3.97,-20534.85,
3865102636,RECOVERY,24.33,0,916.60,837.50,-4.02,-0.44,27.83,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.93,-0.44,-0.20,125.72,-3.97,-20534.85,
3865072636,RECOVERY,24.33,0,916.60,837.50,-3.98,-0.40,27.83,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.83,-0.59,-0.05,125.63,-3.92,-20533.10,
3865122636,RECOVERY,23.86,0,916.60,837.50,-4.07,-0.49,27.83,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.78,-0.63,-0.39,125.80,-4.02,-20536.18,
3865132636,RECOVERY,23.86,0,916.60,837.50,-3.99,-0.42,27.83,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.83,-0.68,-0.05,125.89,-4.06,-20537.51,
3865142636,RECOVERY,24.33,0,916.57,837.80,-3.99,-0.42,27.82,0.76,0.65,-0.06,319.63,319.63,319.63,-2497,6063,1779,0.78,-0.59,-0.34,125.89,-4.06,-20537.51,
3865112636,RECOVERY,23.86,0,916.57,837.80,-4.07,-0.49,27.82,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.83,-0.44,-0.44,125.80,-4.02,-20536.18,
3865162636,RECOVERY,24.33,0,916.60,837.50,-4.10,-0.52,27.83,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.93,-0.63,-0.34,125.76,-3.99,-20535.29,
3865172636,RECOVERY,23.86,0,916.80,835.70,-4.08,-0.51,27.83,0.76,0.65,-0.06,319.51,319.39,319.63,-2497,6063,1779,0.73,-0.63,-0.34,125.95,-4.09,-20538.39,
3865182636,RECOVERY,24.33,0,916.60,837.50,-4.08,-0.51,27.83,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.93,-0.63,-0.34,125.95,-4.09,-20538.39,
3865152636,RECOVERY,24.33,0,916.57,837.80,-4.10,-0.52,27.82,0.76,0.65,-0.06,319.76,319.51,319.63,-2497,6063,1779,0.88,-0.78,-0.29,125.76,-3.99,-20535.29,
3865202636,RECOVERY,24.33,0,916.60,837.50,-4.00,-0.44,27.83,0.76,0.65,-0.06,319.63,319.63,319.63,-2497,6063,1779,0.83,-0.73,-0.34,125.92,-4.07,-20537.95,
3865212636,RECOVERY,24.33,0,916.60,837.50,-4.05,-0.49,27.83,0.76,0.65,-0.06,319.63,319.63,319.63,-2497,6063,1779,0.68,-0.54,-0.39,125.79,-4.00,-20535.29,
3865222636,RECOVERY,24.33,0,916.60,837.50,-4.05,-0.49,27.83,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.83,-0.59,-0.24,125.79,-4.00,-20535.29,
3865192636,RECOVERY,23.86,0,916.60,837.50,-4.00,-0.44,27.83,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.78,-0.63,-0.24,125.92,-4.07,-20537.95,
3865242636,RECOVERY,24.33,0,916.80,835.70,-4.10,-0.53,27.83,0.76,0.65,-0.06,319.63,319.63,319.63,-2497,6063,1779,0.83,-0.63,-0.29,125.88,-4.04,-20537.06,
3865252636,RECOVERY,23.86,0,916.80,835.70,-4.02,-0.46,27.83,0.76,0.65,-0.06,319.39,319.63,319.51,-2497,6063,1779,0.88,-0.63,-0.49,125.96,-4.09,-20538.39,
3865262636,RECOVERY,23.86,0,916.80,835.70,-4.02,-0.46,27.83,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.88,-0.68,-0.34,125.96,-4.09,-20538.39,
3865232636,RECOVERY,23.86,0,916.60,837.50,-4.10,-0.53,27.83,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.98,-0.73,-0.34,125.88,-4.04,-20537.06,
3865282636,RECOVERY,23.86,0,916.80,835.70,-4.07,-0.51,27.83,0.76,0.65,-0.06,319.63,319.63,319.63,-2497,6063,1779,0.73,-0.54,-0.29,125.83,-4.01,-20535.74,
3865292636,RECOVERY,24.33,0,916.41,839.20,-4.05,-0.49,27.83,0.76,0.65,-0.06,319.63,319.39,319.63,-2497,6063,1779,0.88,-0.59,-0.34,125.92,-4.06,-20537.51,
3865302636,RECOVERY,24.33,0,916.57,837.80,-4.05,-0.49,27.82,0.76,0.65,-0.06,319.63,319.63,319.51,-2497,6063,1779,0.83,-0.68,-0.34,125.92,-4.06,-20537.51,
3865272636,RECOVERY,23.86,0,916.41,839.20,-4.07,-0.51,27.83,0.76,0.65,-0.06,319.51,319.51,319.51,-2497,6063,1779,0.78,-0.59,-0.34,125.83,-4.01,-20535.74,
3865322636,RECOVERY,23.86,0,916.60,837.50,-4.09,-0.53,27.83,0.76,0.65,-0.06,319.39,319.63,319.63,-2497,6063,1779,0.78,-0.63,-0.20,125.89,-4.04,-20536.62,
3865332636,RECOVERY,24.33,0,916.60,837.50,-4.01,-0.46,27.83,0.76,0.65,-0.06,319.39,319.63,319.51,-2497,6063,1779,0.78,-0.54,-0.20,125.95,-4.07,-20537.95,
3865342636,RECOVERY,24.33,0,916.80,835.70,-4.01,-0.46,27.83,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.83,-0.63,-0.29,125.95,-4.07,-20537.95,
3865312636,RECOVERY,23.86,0,916.57,837.80,-4.09,-0.53,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.68,-0.63,-0.20,125.89,-4.04,-20536.62,
3865362636,RECOVERY,23.86,0,916.60,837.50,-3.99,-0.45,27.83,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.63,-0.59,-0.29,125.83,-4.00,-20535.74,
3865372636,RECOVERY,23.86,0,916.60,837.50,-4.04,-0.49,27.83,0.76,0.65,-0.06,319.51,319.63,319.63,-2497,6063,1779,0.88,-0.63,-0.29,125.80,-3.98,-20535.29,
3865382636,RECOVERY,24.33,0,916.57,837.80,-4.04,-0.49,27.82,0.76,0.65,-0.06,319.76,319.51,319.63,-2497,6063,1779,1.02,-0.68,-0.39,125.80,-3.98,-20535.29,
3865352636,RECOVERY,24.33,0,916.77,836.00,-3.99,-0.45,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.83,-0.59,-0.49,125.83,-4.00,-20535.74,
3865402636,RECOVERY,23.86,0,916.57,837.80,-4.09,-0.54,27.82,0.76,0.65,-0.06,319.51,319.63,319.51,-2497,6063,1779,0.59,-0.49,-0.29,125.89,-4.03,-20536.62,
3865412636,RECOVERY,23.86,0,916.60,837.50,-4.07,-0.52,27.83,0.76,0.65,-0.06,319.63,319.63,319.63,-2497,6063,1779,0.88,-0.68,-0.34,125.97,-4.08,-20537.95,
3865422636,RECOVERY,24.33,0,916.77,836.00,-4.07,-0.52,27.82,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.73,-0.68,-0.34,125.97,-4.08,-20537.95,
3865392636,RECOVERY,23.86,0,916.60,837.50,-4.09,-0.54,27.83,0.76,0.65,-0.06,319.51,319.51,319.63,-2497,6063,1779,0.78,-0.68,-0.24,125.89,-4.03,-20536.62,
3865442636,RECOVERY,24.33,0,916.60,837.50,-3.99,-0.45,27.83,0.76,0.65,-0.06,319.63,319.51,319.51,-2497,6063,1779,0.73,-0.44,-0.20,125.95,-4.06,-20537.51,
3865452636,RECOVERY,24.33,0,916.60,837.50,-3.97,-0.44,27.83,0.76,0.65,-0.06,319.63,319.51,319.63,-2497,6063,1779,0.78,-0.63,-0.49,125.82,-3.98,-20535.29,
3865462636,RECOVERY,24.33,0,916.80,835.70,-3.97,-0.44,27.83,0.76,0.65,-0.06,319.51,319.63,319.63,-2494,6064,1780,0.88,-0.68,-0.39,125.82,-3.98,-20535.29,
